entrezgene_id	meanExprs
22977	0.48817851187167
8574	3.31750919143165
54896	2.25431703146355
832	5.516266989431
440574	2.42561081832648
4681	2.89812600558722
100532736	2.89812600558722
3362	0.715798962531947
255104	0.0428897321205184
54546	-0.999371252222717
23252	2.5955363705775
30814	-0.968846535339175
5320	-0.962289769595804
5322	1.08203879107975
26279	-0.976832612742446
64600	-0.995412169020268
391013	-0.935483231415524
127733	1.42407226053856
127731	-0.875209980306688
55450	8.24979107199337
79594	3.19965267825426
163933	2.47998884648606
978	0.364678011597587
65018	4.5184855857441
1650	4.34522955659954
57576	2.71742367292489
400745	3.74225912281271
50809	4.74965516543939
8672	4.26700137973259
1889	2.79872611192715
84224	0.63361017220422
249	2.84311847905229
5909	5.55323538885
84196	2.90874881391838
401944	-0.907460541187694
3339	0.0816064203125919
23436	-0.998347490991371
10136	-0.997342286629297
998	5.75486513493966
54361	0.0862752231406952
9923	1.8803840750647
2046	-0.0972089341795087
712	2.62162879979963
714	3.09806489607615
713	2.79482154762387
2048	1.54708629897855
646262	-0.99736169669312
729059	-0.492388960620317
23028	3.69317480670737
7798	3.24752393264765
3352	-0.179337270901463
10236	3.95146734478166
80818	2.86054663838604
6920	0.57849200920096
55616	2.07886924208177
1870	-0.634371642674469
3399	3.18553194828642
259283	-0.890017598412042
6135	6.46558237388143
6924	2.41050034966906
57095	5.87438476214258
11313	3.54247083487859
2582	2.11038095736219
3155	1.43115092527949
2517	2.42646505785129
1269	-0.990904549252211
55629	4.78071542040587
10772	2.99185100213809
127294	-0.985324172252697
58985	-0.974064189152666
163702	-0.452827039332442
57822	-0.843049158174482
90529	1.73220640486006
57185	4.03954566546719
11123	0.761184804553481
400746	-0.781029314678187
10250	3.48408752094174
25932	4.72094452783442
864	-0.572096861678934
25949	3.2324437932532
57035	3.91453622561647
6007	-0.436895956705844
23585	4.5804710543584
6006	-0.04663487169021
55219	3.4120387459948
26119	1.72579644274022
57134	2.59534178494628
57190	3.81153657002926
56181	3.30133591695908
79000	0.42401884139992
164091	1.9037771993635
3925	7.16278266061089
5051	1.04521289096897
2134	4.04015928082168
7780	-0.742729673296361
84676	-0.884032321189379
149420	2.43575461622873
79927	-0.032511793872097
110806296	-0.912753340921707
51042	-0.741534092225801
10256	0.794569155543897
378807	-0.952659968505178
64793	1.93174559788829
83442	4.91582113552714
91544	2.62869179750473
1043	0.254823536910982
55057	-0.967594093238046
257101	-0.939256387062638
79727	-0.978779378573274
79947	2.70181807306848
3151	5.4066473726084
6195	1.02010207780214
8289	2.51065365851528
55650	1.60807986597384
84243	2.29006765690288
2810	0.107250019259247
54707	2.75638205539733
63906	2.58461079172214
10726	5.37488729917621
8431	-0.95849978165103
126695	-0.482963218661534
388610	4.06844599692373
115572	-0.497202564670603
6548	2.93843853449767
23038	3.85771177006695
84065	3.26054371278178
84958	-0.545854230576929
9064	1.44639269122841
8547	-0.761387843336434
388611	-0.727378648815295
2827	1.55991677784602
10163	3.19349021911768
27245	3.09547707156744
2268	0.99092204971341
2537	6.05636824291783
199870	2.01765891247932
23673	4.83997911587327
5511	3.44123401489611
9473	1.23009978803291
6118	4.10330962733321
27293	-0.633801031615083
55113	1.23193169315196
2140	1.95934301839382
5724	-0.155075339974207
22826	4.94465027467421
93974	5.55546795883739
83667	2.27436575516672
54797	1.7836265091291
65979	1.95109696905038
1104	1.16550814348181
54952	1.79014097864742
6883	2.40101960368722
115273	-0.519793654715152
10691	1.37843506861434
51441	3.70970524849404
4985	1.54354253636983
2035	1.33214609122077
399474	0.516762974664754
6429	3.19798377441742
51102	2.7540309565293
10076	2.70223739488526
4146	-0.599555214497999
7805	2.53051196906769
9672	5.36923158685465
9698	3.94161568458365
79570	3.09032067437203
9410	2.15865146597834
51538	4.88970941450312
2170	6.20803848976889
347735	0.0450009160176519
64129	1.53515932557859
3061	0.177410395179516
553115	4.61194578013229
1307	3.15097358996882
576	5.47320255914692
90853	-0.667574080964406
8073	5.14090382010219
10657	4.92334725172151
55116	2.19106781226317
23633	3.49996549741368
200081	3.09098682393339
79140	1.91786973074262
55721	1.18237091688997
149069	-0.0178424662273828
56063	1.53981645777928
8668	5.42330146549698
84734	0.481572604875813
3932	-0.866611138521426
3065	2.61730068289873
65108	7.29542773768514
81629	-0.526726504930161
100128071	0.604259798640944
55108	4.09249611953334
728116	0.0777647053227617
653121	0.967489544645304
339487	2.25193426472629
5928	3.70557357134039
81493	-0.17637758002132
57648	3.15992775257208
8565	3.88968294914944
64766	1.54130679159541
252995	3.57091304851512
3208	6.64325958261073
113452	3.4952154532868
127544	3.3307558790848
204	2.78664913953388
113451	2.70171426730139
55223	1.82501328281649
149076	3.70291082905229
127550	-0.743557839162452
1912	3.91874711125268
7579	-0.0626985058617859
114784	1.062875864987
127540	-0.988163665754752
84970	-0.581409972389649
113444	2.23145620803052
2709	0.260025215954978
127534	-0.939840473913776
2707	-0.458063813755579
2701	1.45654954975003
58512	4.75529331955183
100506144	-0.533600054084119
9204	1.15485087531037
79830	0.776838979699944
6421	5.13327894473801
9202	3.15778286784377
79932	3.32673422609857
23154	7.2202570507899
339488	1.92508267404451
5690	3.95698748435246
127703	5.3663212321147
63967	-0.147263346541512
192670	2.60853939068327
26523	2.33832704841149
192669	1.27540444262619
27285	0.814070510110081
54936	3.60109018328229
1296	-0.426169652945103
27095	3.47490970581216
55700	5.65341663905055
9967	4.49054284895647
79729	1.61993132293309
55194	1.49458802133741
83931	2.8284228232652
84967	3.62454325509085
127700	2.37428398829945
64960	3.32377401845461
1441	0.361185941439768
2899	2.99490889228581
80149	-0.361065726286559
64769	4.70678473898538
79753	1.88267170102735
7802	1.84940201584425
29889	2.06748394672737
284654	-0.766165424326251
54955	1.92838487736163
55143	0.366739101182484
284656	2.0970169511101
149175	2.64147368349443
79693	2.79567253544449
127687	4.24832097321389
4520	1.48982763927204
3633	1.40133694791265
10946	3.27187793304385
2275	2.0584585094952
51118	2.72551614307383
5453	1.5638493033257
64121	1.85107822608915
26292	0.441238679785562
81025	-0.939931623341713
54933	1.10088894852629
79647	4.87036472761225
4725	7.84652061743973
23499	3.17223989716553
353500	0.877791338131892
8761	2.98018535851164
26508	0.967539322855601
84618	0.822568876414023
51440	6.11661578388863
10450	1.87333133987493
656	0.78684515391964
64064	-0.206637033615559
54802	2.51816429367296
4610	0.0780069803511848
84879	2.23613750989944
10487	5.26236047472566
5538	5.41648499442251
6018	2.57187934213166
127391	-0.944023266611348
10269	3.52947081059299
1298	3.7258370700174
64744	5.18452968660344
65243	1.5421790967358
339559	1.15459182853071
64789	0.882475648585184
127396	0.907745011072611
9783	5.99589069951536
4802	2.75764815196528
9132	1.69927103918704
163732	2.0464887458151
1503	2.09449057605563
200172	-0.71226353193773
22955	2.87306432281362
100132074	1.65257747254933
1907	-0.973322173221394
59269	1.4255696532884
2981	-0.978560943011722
2980	-0.989769898176725
22887	3.5824616077057
284716	3.10705781685342
84217	0.720150848673074
79717	3.18636389930571
728621	0.383025003904438
10465	3.26211411794604
4904	6.74501776565477
149461	-0.963184420766549
64175	1.0978481945813
79078	0.635969776252715
100129924	-0.527658146095446
374969	3.37572527276075
114625	0.9905706175777
51058	1.58064285887908
6513	4.21983524472548
440585	-0.794941855993218
10969	3.70710664056877
149465	-0.305312022699586
128218	2.5122734713671
149466	-0.92427581683293
7075	1.61605038097666
4352	0.119634759999129
991	0.710410041654286
64834	4.213818666583
112950	3.07842004425654
23334	1.26049734826557
81888	1.89611655460931
5792	4.12715179584419
9682	2.85536753595577
6487	3.06343100316414
9048	-0.302910572316992
9670	4.28690367872116
1802	2.70381684575891
533	4.96204181314029
8704	4.55371053535999
149473	2.22132462624561
6536	1.99807760061987
128209	-0.905065835422975
105378952	-0.999386967601919
55929	3.15918687297845
79033	4.82102232012588
55182	3.71266737248057
79639	1.36074819649129
339541	0.927059547653672
11004	0.0746786311290767
6202	6.24515386933493
266675	0.350389251286878
1263	1.26217034757066
343521	-0.897988384435686
149478	0.718327992937894
8643	1.84108868598466
8891	2.67213535417345
79654	3.01051287638707
7389	3.98958539438935
57643	1.44283571022704
84842	0.266578536098715
4595	1.43862394576023
114034	1.25163315312588
10420	1.6369209384985
126661	0.900261599716052
25974	1.36012808223152
5052	6.29906206977223
10327	3.41215233290942
4678	3.68328096442669
149483	-0.425175767833015
60313	2.9701707118984
51249	2.65105346094052
3652	1.77422529633472
23139	3.30916099493629
8503	2.36656304386724
110117499	-1
10103	-0.183691906577497
110117498	-0.99551733501989
55624	3.71365679628483
541468	1.36336949516538
8438	0.117905835494534
10489	2.76896772233751
7388	6.55373284518961
387338	1.38099328981816
2166	3.65102249688843
127343	-0.952455966538508
105378696	-0.246095259748847
148930	0.301879675544744
8569	1.97911572974941
148932	0.754357617770335
64756	4.48280865288664
374973	-0.867601798415311
9813	3.8938277625524
1580	-0.798949505405137
1579	-0.705159437633097
260293	3.16152343169829
199974	0.0440256532811836
284541	-0.830446364179768
10158	-0.849460919916486
6886	0.15300348595487
6491	-0.0449261383231111
51727	4.84379703061875
2301	-0.847652633665371
2306	-0.836946834522744
388630	-0.779796384069976
200010	-0.665730019565207
54558	1.24758323472162
84871	1.17538814352594
79656	3.28335788207599
1996	4.37037962899856
63950	-0.0292081822330947
11124	2.65270758651275
1031	1.43495587831657
284546	-0.976380951513356
26994	6.74821413400809
22996	0.06501012715962
2060	5.05917185808382
114883	2.15053389672247
4898	4.15945708651942
5865	1.67579643607761
51060	3.19712890033566
112970	1.57979883676409
91408	3.5137355302595
9372	3.75904335071644
200014	2.0507864024359
4998	-0.464504133373181
84950	3.01237893532996
23318	1.496034656398
2882	1.09415845194937
348378	-0.844790459819192
65260	3.16957883612276
79699	4.00765116578765
440590	-0.961545616443424
55268	1.71275703928061
6342	3.05067692160648
127435	0.517240241842771
6512	-0.532454959234714
1376	0.0498297285658504
54987	2.99947314636371
4116	3.37113590303714
7804	2.70038680216791
63948	-0.994036009000334
148979	0.259496227082192
55706	1.8211293955993
54432	3.18295564174792
1733	-0.876881164879784
51668	2.30290539862298
115353	2.00504514492191
388633	-0.994315208626004
9528	4.13651046759063
127428	0.975430191063817
200008	-0.991473638698682
606495	0.491089048386095
51253	3.97092436971963
23648	5.3487869852403
26027	0.0498113515431344
338094	-0.446519897598171
374977	-0.409773696680965
7268	0.368488531490712
25973	0.759350644077494
55001	-0.670599669986904
163747	-0.825362065400575
1718	5.97736059810301
199964	-0.697891436988043
7809	-0.928222775940562
255738	-0.571820908089593
23358	2.6376761647105
8613	4.33396835284337
5563	2.09669377820138
199920	-0.657918883160192
731	-0.989649583562443
732	-0.992999102015282
1600	2.33188649607493
115209	1.16893525606527
4070	-0.708944494410041
114803	2.81996136282016
3725	5.11641540127737
55277	-0.152827731983449
51361	2.32538446551366
1573	2.08754775457181
127795	-0.935490521751053
4774	2.52670751236558
83941	2.39496426380211
10207	0.538969758068635
54596	-0.905759282376051
163782	-0.273052253161663
7398	3.04678486724388
85440	1.10153908664361
27329	-0.907955447565003
84938	3.04135290777995
27022	-0.985531401047055
29929	0.974278734987044
23421	0.757520637419703
84455	1.94086726387534
5236	3.25038150256238
4919	-0.411690990011386
148581	-0.908645247276461
57685	2.10466284667255
55225	1.95272954370414
3716	3.85862284221727
205	2.980480187994
9829	5.85266635286543
54741	2.85120639201634
3953	0.636634386525099
5142	3.21130408624946
84251	3.36388760856727
200132	1.08015427416056
10022	-0.525757027857184
79819	-0.108976010752497
57708	2.28372951593516
23169	1.49520521039857
400757	-0.880755795432374
149233	-0.997824291042016
3595	0.925803724764077
26135	4.2610848704526
1647	3.55001945281871
55970	2.14694698154413
9077	1.4821991469082
79971	3.63089593304937
6121	-0.545449710955811
55635	-0.534465971221962
57554	2.8017903670231
55631	3.5917768131206
9295	4.46420923819825
81573	3.29569747880853
11147	2.68854780277362
1491	1.51897835776772
5733	0.328455802728204
9406	4.7339550091785
257194	4.06593920385967
127255	-0.817218914302939
8790	1.17711604812065
100526835	-0.777098626606032
51086	-0.123550580820325
105378803	-0.296389151558177
127254	3.17393710270309
1429	2.33275461894199
127253	2.51271438012218
431707	-0.976878334166591
204962	2.00672439181874
34	3.48551872192873
5876	2.84508308010001
4438	-0.294382520117468
127247	-0.978398725166779
256435	1.07659520122605
81849	3.32189753416722
10026	2.79717459177661
26289	5.7732600531648
26009	2.07529950946576
23032	4.19210127771233
374986	3.21929496514437
91624	-0.00645767038121965
8880	3.97595565152597
11080	3.52357619467614
54810	-0.445342116615508
5737	-0.235418222059943
10964	0.963441721504676
10561	2.6270303632232
64123	1.36617860759858
23266	3.08241584353453
79739	4.29672686859248
5567	6.21903521094187
148418	0.0233552645591498
58511	-0.618118092077223
80135	3.21046952069353
2787	3.38580206013924
100505741	-0.606842359201136
1486	0.636065634975276
117178	3.92391122474184
23566	0.537399911610517
255231	-0.849653912052711
126820	-0.796030513498612
55283	-0.878851375118524
84144	-0.29204695556348
148423	3.75901576583304
8915	1.50182886199689
23576	5.5143824682536
3491	3.19233720494253
54680	2.22614981016739
255631	1.35357770682817
57489	2.04996373361481
9635	-0.775659462028384
1179	-0.990669482709742
22802	0.986749667158795
51100	3.40115678587291
9403	5.2276227810382
9653	2.73646688544679
8543	6.31634831109448
5586	2.26899460298456
2959	3.05479946090011
56267	3.18811813682572
494115	2.34427266645785
2635	0.314582186065478
2633	0.68455851150594
2634	0.375126527071647
388646	-0.842067531527935
115361	0.934356041354088
115362	-0.845289206539294
163351	-0.831363101858712
23507	4.18406132067
84230	1.1677585803823
55144	3.10772383589276
284695	2.33619922159271
343472	-0.906426028286771
84146	2.47669150997
164045	0.0441411285904903
8317	2.41971605256934
7049	0.877551432032137
676	-0.642261547274393
253152	2.97409084471831
646817	-0.0318002948938497
388649	0.0993707856027223
11146	2.46687510290967
79871	1.31607531324346
2672	-0.907210721048983
7813	1.8453164059946
6125	6.63517984376577
388650	3.99767029880672
22823	2.29648954012161
50999	2.18509131121023
343099	-0.181855173151555
1810	2.53443610944218
54874	3.65504683027469
8412	1.3338114165634
30836	2.40069288202425
2730	2.25551797186105
24	-0.657421195181149
9411	1.02018465682749
5825	2.65875498049237
2152	4.45256909948771
126969	0.963927319597639
1266	5.34985560222227
199857	0.501863749531706
148534	2.76878073038057
100527978	-0.183482293207259
25950	1.27946856226287
58155	2.5217994827317
1806	0.753427433830688
51375	2.70155575853029
163404	2.79869342131765
9890	4.72544297480613
54873	0.833053273030556
391059	-0.844450398980975
178	1.54916690330952
23443	1.02088883773486
64645	4.14352691075859
163786	0.544435757558848
54482	1.70995942064223
127495	1.38259850202515
1629	1.94246424322051
8634	3.78786960942129
8556	0.424731649273943
54112	1.77947777442641
7412	0.182767247316671
2135	3.39298225439252
148867	1.14862483469787
51611	2.06084473309031
1901	3.980189610345
118427	3.94994176489163
1301	1.97152023904766
101928436	0.267027308924036
55599	2.27000362819246
280	1.86284360072475
279	-0.229646066806642
276	-0.964147898337297
277	-0.584212135366672
278	-0.870313916833937
55170	2.73670209459137
22854	1.62228679538864
10451	0.280871103866382
29957	0.720841192877052
148545	-0.96406654115456
653149	-0.970759728384252
284611	3.06661184758825
113802	2.748196403903
55119	3.28249465129447
163479	-0.88463391906375
6814	3.11969820833172
254268	-0.624796276504807
29899	1.8406468966231
23155	2.12860747220864
22911	5.421884208427
6884	5.13681322841138
56900	3.60562361846019
127003	0.991088718135952
57535	2.08375382026939
6301	5.53518952055741
1952	4.59498525274614
84722	3.9699726815108
343263	0.373009122127383
6272	5.38533981811764
5686	3.26946720278696
284612	-0.226248834512581
127002	1.76825058288833
284613	2.34266479858323
57463	3.9635438642534
83873	1.71914743619775
2773	0.936351846499675
2780	-0.999461745438874
271	3.88152023683988
2948	2.1470180593827
2946	1.78104887844986
2944	1.89403610007853
2949	1.91156778576583
2947	3.96008738246859
79574	-0.976800112238623
1435	1.74685343403313
10768	5.88287445748398
85369	2.9627079638731
257	-0.844291295957043
164153	-0.516362207834268
388662	5.53238577909478
3749	1.29107009985533
64783	0.849835054634329
9122	0.702217525324468
10542	4.01848223425002
84432	-0.681708725396612
3744	-0.983169952981105
3737	4.18720070350048
3738	0.55848491717519
963	2.28847929598649
55791	2.12783549475204
128338	2.25814020026045
10390	1.44150414175708
79961	-0.539941318003095
1117	0.468121190061708
27159	-0.997417554894538
128344	0.357838880483271
5016	1.68344599691277
79084	2.09700725146592
515	5.03993228605113
128346	0.98310424727891
57413	1.05590251089902
140	0.00970617013699317
5906	3.46513690091422
55924	2.70985143258568
11218	1.28210429459453
3752	3.70772516249084
55917	2.09773734210903
7482	0.411645009518284
54879	0.553353285315768
829	3.86205795120253
4343	1.3413278973189
389	2.62640892561732
333926	1.16095458058585
284467	-0.452668720225266
6566	3.24145759143244
9860	1.2215817312275
260425	2.53865725295616
10745	2.17679026337756
54665	2.3302232083992
26191	-0.771467574146395
440603	-0.243276847756984
10717	2.14153279248701
64858	1.07145377297022
204851	3.27233196769292
56944	1.22709315581429
148281	1.21487968830523
51592	2.99927866338604
10286	5.2538223196626
163259	-0.287823835809651
270	-0.99852585812044
4893	3.22226608834615
7812	6.13926736809572
80143	2.38887963662268
6847	-0.991672365786049
7252	-0.843744273024816
10100	0.923703673048974
4803	0.130092832282171
81839	-0.216194185679675
845	0.473661143537515
4808	-0.0745891995837337
55356	2.27599287666374
126868	-0.849671306652458
476	6.74263814386576
965	0.792861458698503
3321	2.86138617793125
914	-0.835526708908248
5738	2.56104324853532
9398	-0.130882189947954
8458	0.329769820955638
80263	1.28156490124851
79679	-0.786110114377319
10905	3.13164995030562
54855	-0.548980369491418
54834	0.394763037213271
10885	1.3352992914275
200162	-0.865330972581025
6913	-0.431163298131774
10352	1.09330731407748
51179	-0.868795656486983
3284	-0.867112551900949
3283	-0.888442660461265
90874	1.80637952458688
26227	3.50575294645676
3158	-0.983276020946941
83998	-0.992116262576895
343505	-0.993280716123167
11085	-0.999409733165127
4853	1.78120297391903
9554	2.71349619391536
728841	0.870871563617396
101060684	0.139308737031593
653505	-0.870654982518336
2210	-0.504837941649073
653820	-0.450243225105492
653464	1.80486453685703
440686	-0.90566578547813
554282	-0.695636810222465
730262	-0.983290604432657
284565	1.46718624640275
728945	-0.976897859121347
647135	1.20157988123099
728833	-0.488418487284273
645142	-0.944675620579416
100288142	-0.550756321843977
653519	0.691463918940435
5174	-0.215031049079432
11126	-0.696050348210147
27246	2.79217300082422
10623	2.447180049772
200035	1.31729675614529
10401	2.45386654364151
148741	1.85888665582627
8515	0.54628939584744
8799	4.56764284677375
9939	3.65263162500638
128077	2.57233324185672
284615	3.63019983052815
84265	2.85637285871453
10628	4.66568599926106
148738	-0.681884953072352
100132406	-0.590930911465189
388677	-0.674662076258144
105371242	-0.751771209330167
149013	1.71932925653207
5565	3.04708513802079
2330	0.32401925291778
9557	3.14286774967171
607	2.65088330890337
51205	0.357740042835565
2702	0.0465959687247689
2703	-0.991881822931853
51463	0.624903561440423
200030	1.05992687766414
644591	-0.91787255695194
25832	-0.0146919340471253
440672	2.16003977979789
9659	2.71084903706143
400818	0.546956824931479
101060226	0.0647399918502245
653598	-0.536193848444318
2209	0.118158009242599
440689	0.0407338515714372
653604	-0.442872155590304
8370	-0.673508712890717
126961	-0.891501886804837
8337	0.0993643638610579
723790	-0.0364797589911433
333932	-0.871984361086982
554313	-0.714546107153224
8349	3.17963609860687
8338	-0.323114193369552
317772	-0.847848322755012
51027	2.58256251945993
9900	6.44924035059923
10262	3.52842202325105
10903	1.20955247315674
56957	1.84696924802925
11311	3.04661801199708
51177	2.86659763812893
81611	4.1974988226843
23632	1.48510815057861
51107	3.85759755001142
79630	1.89531897981065
148523	2.08090397323079
54460	5.46946356477158
9129	2.73922543551384
23248	2.84402005776822
80222	2.94172758473705
1893	2.34268729866989
54507	-0.0796936548855738
4170	4.55053334167026
2029	5.77072606029868
55204	2.40476201711693
84072	-0.863322026750825
1520	0.753620954207169
1513	1.57783686102232
405	2.3599718491299
9869	1.68399911837016
29956	2.98255460403588
8416	2.31002674950576
55793	2.60021163268023
58497	2.7269592402384
149428	-0.505489552202688
54964	1.0962798649006
56882	3.80239200442022
10962	6.00843206492961
126626	1.51391284875921
10500	2.8622388728563
79626	-0.0090895885933662
79005	2.51149289231959
100534012	2.51149289231959
388695	2.58742044327863
29765	-1
6944	3.11362039242334
8394	2.96958025252213
5710	5.12162216890937
57592	2.09645483190665
5298	3.66794738453206
5993	2.79523477317175
8991	2.86988983120848
5692	5.47389100112447
23126	3.57517749128595
57530	0.622980188656498
7286	1.61154114126767
81609	3.68606250085713
11189	5.10670220783016
284485	1.25787354604116
65005	3.56309818411606
51686	-0.0854793702578757
11022	2.28815833418298
339398	-0.918203483039354
6097	-0.9418917546632
100191040	0.523996399798289
284486	2.64237853763135
117145	2.00604641706097
6281	2.4907251709476
6282	3.03463617661369
126637	-0.99979860687425
7062	-0.150270454978477
126638	-0.999333055497643
388697	-0.913089593315906
2312	-0.652929486108435
388698	-0.985370529551868
49860	-0.967624459262135
254910	-0.897247321367543
54544	-0.995051689469573
353145	-0.999876249395988
84648	-0.999845088659142
353144	-0.996678757323121
353143	-1
353142	-0.996331231856359
353141	-0.99959881376886
353140	-0.996995414863145
26239	-0.997190422324527
353139	-0.999460237186986
199834	-0.999927741613245
100129271	-0.998968115553411
448834	-0.997675265180059
353137	-1
353135	-0.998007909869778
353134	-0.985739985229363
353133	-0.998801542935833
353132	-0.999826345612433
353131	-0.998866299802143
448835	-0.999911757690619
4184	-0.988977754285957
3713	-0.997246638644234
163778	-0.999792024125252
6698	-0.992330123370688
6707	-0.998492109762037
6699	-0.999327120728423
6703	-0.901693769760663
6700	-0.948064673086427
6701	-0.994627932143311
6704	-0.995410902701801
6705	-0.989886459624206
6706	-0.580385182641113
149018	-0.995895258288707
574414	-0.985328732047711
4014	-0.0657024400591746
114771	-0.991751467202218
57115	-0.989062326873213
6280	3.44006154492003
6283	0.881032462517575
6279	2.6189972202092
338324	-0.99965211444866
6278	-0.684900538176947
6277	5.57622500362524
6276	-0.460126289565963
6275	1.02051100977877
6274	-0.652622464853782
6273	-0.604504084814859
140576	3.68806679205298
57402	-0.268605469463204
6284	2.90637111316004
6271	2.48644558709985
26097	3.56472953379799
23557	3.78738437839287
3608	5.05115618736524
4881	-0.305983300488578
